
time 00h 00m 10s, episodes 0, frames 0.006M, mean epr 0.000
time 00h 08m 58s, episodes 200, frames 0.151M, mean epr 240.743
time 00h 09m 08s, episodes 203, frames 0.154M, mean epr 239.416
time 00h 09m 18s, episodes 204, frames 0.157M, mean epr 241.222
time 00h 09m 29s, episodes 211, frames 0.159M, mean epr 244.090
time 00h 09m 39s, episodes 215, frames 0.162M, mean epr 245.874
time 00h 09m 50s, episodes 215, frames 0.165M, mean epr 245.874
time 00h 10m 00s, episodes 222, frames 0.168M, mean epr 245.868
time 00h 10m 11s, episodes 225, frames 0.171M, mean epr 247.100
time 00h 10m 21s, episodes 231, frames 0.174M, mean epr 248.023
time 00h 10m 32s, episodes 233, frames 0.177M, mean epr 247.270
time 00h 10m 42s, episodes 238, frames 0.179M, mean epr 246.049
time 00h 10m 53s, episodes 241, frames 0.182M, mean epr 246.011
time 00h 11m 03s, episodes 243, frames 0.185M, mean epr 244.669
time 00h 11m 13s, episodes 248, frames 0.188M, mean epr 245.045
time 00h 11m 23s, episodes 252, frames 0.191M, mean epr 245.336
time 00h 11m 34s, episodes 254, frames 0.193M, mean epr 245.892
time 00h 11m 44s, episodes 258, frames 0.196M, mean epr 249.040
time 00h 11m 54s, episodes 264, frames 0.199M, mean epr 248.188
time 00h 12m 05s, episodes 267, frames 0.202M, mean epr 247.690
time 00h 12m 15s, episodes 270, frames 0.205M, mean epr 248.458
time 00h 12m 26s, episodes 275, frames 0.208M, mean epr 249.276
time 00h 12m 36s, episodes 278, frames 0.210M, mean epr 251.029
time 00h 12m 46s, episodes 283, frames 0.213M, mean epr 250.467
time 00h 12m 56s, episodes 284, frames 0.216M, mean epr 250.482
time 00h 13m 07s, episodes 292, frames 0.219M, mean epr 252.191
time 00h 13m 17s, episodes 295, frames 0.222M, mean epr 251.146
time 00h 13m 27s, episodes 297, frames 0.224M, mean epr 250.111
time 00h 13m 38s, episodes 301, frames 0.227M, mean epr 248.528
time 00h 13m 49s, episodes 303, frames 0.230M, mean epr 247.556
time 00h 13m 59s, episodes 311, frames 0.233M, mean epr 250.754
time 00h 14m 09s, episodes 314, frames 0.236M, mean epr 249.141
time 00h 14m 19s, episodes 317, frames 0.239M, mean epr 248.606
time 00h 14m 30s, episodes 321, frames 0.242M, mean epr 245.640
time 00h 14m 40s, episodes 325, frames 0.244M, mean epr 246.529
time 00h 14m 50s, episodes 329, frames 0.247M, mean epr 248.198
time 00h 15m 00s, episodes 332, frames 0.250M, mean epr 247.271
time 00h 15m 11s, episodes 337, frames 0.253M, mean epr 244.843
time 00h 15m 22s, episodes 341, frames 0.256M, mean epr 247.433
time 00h 15m 32s, episodes 344, frames 0.259M, mean epr 248.806
time 00h 15m 43s, episodes 347, frames 0.261M, mean epr 248.913
time 00h 15m 53s, episodes 351, frames 0.264M, mean epr 249.028
time 00h 16m 03s, episodes 356, frames 0.267M, mean epr 248.303
time 00h 16m 14s, episodes 358, frames 0.270M, mean epr 250.674
time 00h 16m 24s, episodes 363, frames 0.273M, mean epr 252.789
time 00h 16m 34s, episodes 369, frames 0.275M, mean epr 253.025
time 00h 16m 45s, episodes 370, frames 0.278M, mean epr 253.435
time 00h 16m 55s, episodes 372, frames 0.281M, mean epr 254.665
time 00h 17m 05s, episodes 377, frames 0.284M, mean epr 252.486
time 00h 17m 15s, episodes 383, frames 0.287M, mean epr 256.138
time 00h 17m 26s, episodes 386, frames 0.289M, mean epr 254.558
time 00h 17m 36s, episodes 388, frames 0.292M, mean epr 254.085
time 00h 17m 46s, episodes 393, frames 0.295M, mean epr 254.801
time 00h 17m 57s, episodes 398, frames 0.298M, mean epr 255.858
time 00h 18m 07s, episodes 405, frames 0.301M, mean epr 251.752
time 00h 18m 17s, episodes 406, frames 0.304M, mean epr 251.334
time 00h 18m 28s, episodes 408, frames 0.306M, mean epr 250.306
time 00h 18m 38s, episodes 413, frames 0.309M, mean epr 250.165
time 00h 18m 48s, episodes 418, frames 0.312M, mean epr 250.654
time 00h 18m 59s, episodes 421, frames 0.315M, mean epr 252.388
time 00h 19m 09s, episodes 423, frames 0.318M, mean epr 251.759
time 00h 19m 20s, episodes 429, frames 0.321M, mean epr 250.089
time 00h 19m 30s, episodes 432, frames 0.324M, mean epr 249.913
time 00h 19m 41s, episodes 438, frames 0.326M, mean epr 251.512
time 00h 19m 51s, episodes 440, frames 0.329M, mean epr 252.353
time 00h 20m 01s, episodes 443, frames 0.332M, mean epr 251.727
time 00h 20m 11s, episodes 447, frames 0.335M, mean epr 254.457
time 00h 20m 22s, episodes 450, frames 0.338M, mean epr 254.378
time 00h 20m 32s, episodes 455, frames 0.341M, mean epr 258.148
time 00h 20m 42s, episodes 459, frames 0.344M, mean epr 258.710
time 00h 20m 53s, episodes 463, frames 0.346M, mean epr 256.375
time 00h 21m 03s, episodes 466, frames 0.349M, mean epr 257.494
time 00h 21m 13s, episodes 471, frames 0.352M, mean epr 256.990
time 00h 21m 24s, episodes 473, frames 0.355M, mean epr 256.477
time 00h 21m 34s, episodes 477, frames 0.358M, mean epr 259.607
time 00h 21m 45s, episodes 481, frames 0.361M, mean epr 259.723
time 00h 21m 55s, episodes 484, frames 0.364M, mean epr 261.999
time 00h 22m 05s, episodes 487, frames 0.367M, mean epr 261.895
time 00h 22m 15s, episodes 493, frames 0.369M, mean epr 265.369
time 00h 22m 26s, episodes 494, frames 0.372M, mean epr 265.026
time 00h 22m 36s, episodes 498, frames 0.375M, mean epr 269.868
time 00h 22m 47s, episodes 501, frames 0.378M, mean epr 268.504
time 00h 22m 57s, episodes 503, frames 0.381M, mean epr 267.344
time 00h 23m 07s, episodes 509, frames 0.384M, mean epr 269.503
time 00h 23m 18s, episodes 511, frames 0.386M, mean epr 268.526
time 00h 23m 28s, episodes 516, frames 0.389M, mean epr 269.982
time 00h 23m 38s, episodes 518, frames 0.392M, mean epr 270.458
time 00h 23m 49s, episodes 523, frames 0.395M, mean epr 269.924
time 00h 23m 59s, episodes 529, frames 0.398M, mean epr 269.713
time 00h 24m 09s, episodes 529, frames 0.401M, mean epr 269.713
time 00h 24m 20s, episodes 533, frames 0.404M, mean epr 267.578
time 00h 24m 31s, episodes 534, frames 0.407M, mean epr 267.003
time 00h 24m 41s, episodes 541, frames 0.409M, mean epr 274.158
time 00h 24m 51s, episodes 545, frames 0.412M, mean epr 274.534
time 00h 25m 01s, episodes 549, frames 0.415M, mean epr 274.066
time 00h 25m 12s, episodes 551, frames 0.418M, mean epr 272.166
time 00h 25m 22s, episodes 555, frames 0.421M, mean epr 268.475
time 00h 25m 33s, episodes 561, frames 0.424M, mean epr 267.325
time 00h 25m 43s, episodes 564, frames 0.427M, mean epr 267.916
time 00h 25m 53s, episodes 568, frames 0.429M, mean epr 265.428
time 00h 26m 04s, episodes 569, frames 0.432M, mean epr 264.454
time 00h 26m 14s, episodes 576, frames 0.435M, mean epr 263.064
time 00h 26m 24s, episodes 581, frames 0.438M, mean epr 261.966
time 00h 26m 34s, episodes 585, frames 0.441M, mean epr 260.540
time 00h 26m 45s, episodes 587, frames 0.443M, mean epr 261.408
time 00h 26m 55s, episodes 590, frames 0.446M, mean epr 260.933
time 00h 27m 05s, episodes 595, frames 0.449M, mean epr 261.331
time 00h 27m 15s, episodes 601, frames 0.452M, mean epr 264.237
time 00h 27m 25s, episodes 602, frames 0.455M, mean epr 263.064
time 00h 27m 36s, episodes 607, frames 0.458M, mean epr 263.119
time 00h 27m 46s, episodes 609, frames 0.461M, mean epr 262.265
time 00h 27m 56s, episodes 616, frames 0.463M, mean epr 263.847
time 00h 28m 07s, episodes 618, frames 0.466M, mean epr 265.064
time 00h 28m 17s, episodes 622, frames 0.469M, mean epr 263.920
time 00h 28m 28s, episodes 625, frames 0.472M, mean epr 265.229
time 00h 28m 38s, episodes 632, frames 0.474M, mean epr 265.522
time 00h 28m 48s, episodes 635, frames 0.477M, mean epr 265.965
time 00h 28m 58s, episodes 636, frames 0.480M, mean epr 264.775
time 00h 29m 09s, episodes 642, frames 0.483M, mean epr 265.071
time 00h 29m 19s, episodes 646, frames 0.486M, mean epr 262.273
time 00h 29m 29s, episodes 651, frames 0.489M, mean epr 263.411
time 00h 29m 40s, episodes 651, frames 0.492M, mean epr 263.411
time 00h 29m 50s, episodes 656, frames 0.494M, mean epr 262.847
time 00h 30m 00s, episodes 662, frames 0.497M, mean epr 265.446
time 00h 30m 10s, episodes 666, frames 0.500M, mean epr 269.045
time 00h 30m 21s, episodes 668, frames 0.503M, mean epr 266.413
time 00h 30m 31s, episodes 672, frames 0.506M, mean epr 266.267
time 00h 30m 41s, episodes 676, frames 0.508M, mean epr 265.698
time 00h 30m 51s, episodes 680, frames 0.511M, mean epr 267.209
time 00h 31m 01s, episodes 683, frames 0.514M, mean epr 267.156
time 00h 31m 11s, episodes 687, frames 0.517M, mean epr 266.359
time 00h 31m 22s, episodes 690, frames 0.520M, mean epr 267.195
time 00h 31m 32s, episodes 695, frames 0.522M, mean epr 268.548
time 00h 31m 42s, episodes 700, frames 0.525M, mean epr 264.847
time 00h 31m 53s, episodes 701, frames 0.528M, mean epr 264.718
time 00h 32m 03s, episodes 705, frames 0.531M, mean epr 265.681
time 00h 32m 13s, episodes 710, frames 0.534M, mean epr 265.216
time 00h 32m 23s, episodes 713, frames 0.537M, mean epr 266.281
time 00h 32m 34s, episodes 716, frames 0.539M, mean epr 266.065
time 00h 32m 44s, episodes 722, frames 0.542M, mean epr 265.662
time 00h 32m 54s, episodes 725, frames 0.545M, mean epr 266.717
time 00h 33m 04s, episodes 729, frames 0.548M, mean epr 265.898
time 00h 33m 15s, episodes 732, frames 0.551M, mean epr 266.525
time 00h 33m 25s, episodes 738, frames 0.554M, mean epr 268.936
time 00h 33m 35s, episodes 742, frames 0.556M, mean epr 266.824
time 00h 33m 46s, episodes 746, frames 0.559M, mean epr 266.454
time 00h 33m 56s, episodes 747, frames 0.562M, mean epr 265.679
time 00h 34m 06s, episodes 753, frames 0.565M, mean epr 266.758
time 00h 34m 16s, episodes 758, frames 0.568M, mean epr 266.920
time 00h 34m 26s, episodes 761, frames 0.570M, mean epr 265.440
time 00h 34m 37s, episodes 765, frames 0.573M, mean epr 263.274
time 00h 34m 47s, episodes 768, frames 0.576M, mean epr 261.068
time 00h 34m 57s, episodes 776, frames 0.579M, mean epr 258.523
time 00h 35m 08s, episodes 777, frames 0.582M, mean epr 257.618
time 00h 35m 18s, episodes 782, frames 0.585M, mean epr 256.318
time 00h 35m 28s, episodes 785, frames 0.588M, mean epr 255.992
time 00h 35m 38s, episodes 792, frames 0.590M, mean epr 256.151
time 00h 35m 49s, episodes 796, frames 0.593M, mean epr 255.775
time 00h 35m 59s, episodes 797, frames 0.596M, mean epr 255.527
time 00h 36m 09s, episodes 801, frames 0.599M, mean epr 255.561
time 00h 36m 20s, episodes 807, frames 0.602M, mean epr 255.322
time 00h 36m 30s, episodes 809, frames 0.605M, mean epr 255.461
time 00h 36m 40s, episodes 812, frames 0.608M, mean epr 256.201
time 00h 36m 50s, episodes 816, frames 0.610M, mean epr 255.405
time 00h 37m 01s, episodes 823, frames 0.613M, mean epr 256.215
time 00h 37m 11s, episodes 824, frames 0.616M, mean epr 257.223
time 00h 37m 21s, episodes 827, frames 0.619M, mean epr 256.849
time 00h 37m 31s, episodes 831, frames 0.622M, mean epr 254.989
time 00h 37m 42s, episodes 834, frames 0.624M, mean epr 256.780
time 00h 37m 52s, episodes 839, frames 0.627M, mean epr 259.417
time 00h 38m 02s, episodes 843, frames 0.630M, mean epr 256.016
time 00h 38m 12s, episodes 846, frames 0.633M, mean epr 257.976
time 00h 38m 23s, episodes 848, frames 0.636M, mean epr 257.227
time 00h 38m 33s, episodes 855, frames 0.639M, mean epr 254.991
time 00h 38m 44s, episodes 859, frames 0.642M, mean epr 254.268
time 00h 38m 54s, episodes 862, frames 0.644M, mean epr 254.814
time 00h 39m 04s, episodes 866, frames 0.647M, mean epr 252.836
time 00h 39m 14s, episodes 871, frames 0.650M, mean epr 250.955
time 00h 39m 25s, episodes 875, frames 0.653M, mean epr 251.830
time 00h 39m 35s, episodes 876, frames 0.656M, mean epr 251.622
time 00h 39m 45s, episodes 883, frames 0.659M, mean epr 251.029
time 00h 39m 55s, episodes 886, frames 0.661M, mean epr 251.278
time 00h 40m 06s, episodes 889, frames 0.664M, mean epr 251.932
time 00h 40m 16s, episodes 893, frames 0.667M, mean epr 252.961
time 00h 40m 27s, episodes 897, frames 0.670M, mean epr 254.579
time 00h 40m 37s, episodes 901, frames 0.673M, mean epr 255.122
time 00h 40m 47s, episodes 903, frames 0.676M, mean epr 254.226
time 00h 40m 57s, episodes 908, frames 0.679M, mean epr 253.715
time 00h 41m 08s, episodes 913, frames 0.681M, mean epr 252.582
time 00h 41m 18s, episodes 916, frames 0.684M, mean epr 252.980
time 00h 41m 28s, episodes 920, frames 0.687M, mean epr 253.750
time 00h 41m 38s, episodes 923, frames 0.690M, mean epr 252.247
time 00h 41m 48s, episodes 929, frames 0.693M, mean epr 252.825
time 00h 41m 59s, episodes 931, frames 0.696M, mean epr 252.815
time 00h 42m 10s, episodes 935, frames 0.699M, mean epr 253.191
time 00h 42m 20s, episodes 940, frames 0.701M, mean epr 253.110
time 00h 42m 30s, episodes 943, frames 0.704M, mean epr 253.480
time 00h 42m 41s, episodes 949, frames 0.707M, mean epr 254.192
time 00h 42m 51s, episodes 952, frames 0.710M, mean epr 253.083
time 00h 43m 01s, episodes 954, frames 0.713M, mean epr 253.059
time 00h 43m 11s, episodes 961, frames 0.716M, mean epr 252.162
time 00h 43m 22s, episodes 965, frames 0.719M, mean epr 253.000
time 00h 43m 32s, episodes 968, frames 0.721M, mean epr 253.165
time 00h 43m 42s, episodes 970, frames 0.724M, mean epr 252.720
time 00h 43m 52s, episodes 974, frames 0.727M, mean epr 251.463
time 00h 44m 03s, episodes 981, frames 0.730M, mean epr 249.432
time 00h 44m 13s, episodes 983, frames 0.733M, mean epr 251.367
time 00h 44m 23s, episodes 988, frames 0.736M, mean epr 249.966
time 00h 44m 33s, episodes 991, frames 0.738M, mean epr 249.816
time 00h 44m 43s, episodes 995, frames 0.741M, mean epr 249.904
time 00h 44m 54s, episodes 1000, frames 0.744M, mean epr 250.013
time 00h 45m 05s, episodes 1002, frames 0.747M, mean epr 250.891
time 00h 45m 15s, episodes 1006, frames 0.750M, mean epr 249.928
time 00h 45m 25s, episodes 1012, frames 0.753M, mean epr 253.718
time 00h 45m 35s, episodes 1015, frames 0.756M, mean epr 251.178
time 00h 45m 46s, episodes 1017, frames 0.759M, mean epr 252.457
time 00h 45m 56s, episodes 1022, frames 0.761M, mean epr 252.243
time 00h 46m 06s, episodes 1027, frames 0.764M, mean epr 250.183
time 00h 46m 17s, episodes 1033, frames 0.767M, mean epr 251.168
time 00h 46m 27s, episodes 1034, frames 0.770M, mean epr 250.967
time 00h 46m 37s, episodes 1038, frames 0.773M, mean epr 249.336
time 00h 46m 47s, episodes 1041, frames 0.775M, mean epr 251.486
time 00h 46m 57s, episodes 1047, frames 0.778M, mean epr 255.445
time 00h 47m 08s, episodes 1051, frames 0.781M, mean epr 254.669
time 00h 47m 18s, episodes 1054, frames 0.784M, mean epr 253.968
time 00h 47m 28s, episodes 1057, frames 0.787M, mean epr 253.093
time 00h 47m 39s, episodes 1060, frames 0.790M, mean epr 252.859
time 00h 47m 49s, episodes 1066, frames 0.793M, mean epr 253.821
time 00h 47m 59s, episodes 1070, frames 0.795M, mean epr 254.369
time 00h 48m 09s, episodes 1071, frames 0.798M, mean epr 255.815
time 00h 48m 19s, episodes 1077, frames 0.801M, mean epr 254.382
time 00h 48m 30s, episodes 1083, frames 0.804M, mean epr 257.281
time 00h 48m 40s, episodes 1085, frames 0.807M, mean epr 257.380
time 00h 48m 50s, episodes 1088, frames 0.810M, mean epr 257.443
time 00h 49m 00s, episodes 1093, frames 0.812M, mean epr 256.334
time 00h 49m 11s, episodes 1097, frames 0.815M, mean epr 256.797
time 00h 49m 21s, episodes 1101, frames 0.818M, mean epr 254.752
time 00h 49m 31s, episodes 1104, frames 0.821M, mean epr 254.040
time 00h 49m 41s, episodes 1110, frames 0.824M, mean epr 251.881
time 00h 49m 52s, episodes 1112, frames 0.827M, mean epr 251.883
time 00h 50m 02s, episodes 1116, frames 0.830M, mean epr 251.455
time 00h 50m 12s, episodes 1121, frames 0.833M, mean epr 252.095
time 00h 50m 23s, episodes 1127, frames 0.836M, mean epr 250.875
time 00h 50m 33s, episodes 1130, frames 0.838M, mean epr 252.356
time 00h 50m 43s, episodes 1133, frames 0.841M, mean epr 251.724
time 00h 50m 53s, episodes 1139, frames 0.844M, mean epr 250.099
time 00h 51m 03s, episodes 1140, frames 0.847M, mean epr 249.908
time 00h 51m 13s, episodes 1146, frames 0.850M, mean epr 249.372
time 00h 51m 23s, episodes 1149, frames 0.852M, mean epr 249.034
time 00h 51m 34s, episodes 1153, frames 0.855M, mean epr 248.953
time 00h 51m 44s, episodes 1156, frames 0.858M, mean epr 247.790
time 00h 51m 54s, episodes 1161, frames 0.861M, mean epr 246.144
time 00h 52m 05s, episodes 1167, frames 0.864M, mean epr 248.512
time 00h 52m 15s, episodes 1167, frames 0.867M, mean epr 248.512
time 00h 52m 25s, episodes 1173, frames 0.870M, mean epr 247.276
time 00h 52m 35s, episodes 1176, frames 0.872M, mean epr 249.285
time 00h 52m 45s, episodes 1183, frames 0.875M, mean epr 248.470
time 00h 52m 56s, episodes 1184, frames 0.878M, mean epr 247.875
time 00h 53m 06s, episodes 1187, frames 0.881M, mean epr 246.758
time 00h 53m 16s, episodes 1193, frames 0.884M, mean epr 245.809
time 00h 53m 27s, episodes 1199, frames 0.887M, mean epr 248.436
time 00h 53m 37s, episodes 1199, frames 0.890M, mean epr 248.436
time 00h 53m 47s, episodes 1200, frames 0.892M, mean epr 248.892
time 00h 53m 57s, episodes 1209, frames 0.895M, mean epr 249.405
time 00h 54m 07s, episodes 1212, frames 0.898M, mean epr 250.302
time 00h 54m 18s, episodes 1215, frames 0.901M, mean epr 249.722
time 00h 54m 28s, episodes 1217, frames 0.904M, mean epr 248.514
time 00h 54m 38s, episodes 1223, frames 0.907M, mean epr 250.192
time 00h 54m 48s, episodes 1228, frames 0.909M, mean epr 250.070
time 00h 54m 58s, episodes 1230, frames 0.912M, mean epr 249.069
time 00h 55m 09s, episodes 1231, frames 0.915M, mean epr 249.938
time 00h 55m 19s, episodes 1236, frames 0.918M, mean epr 249.008
time 00h 55m 29s, episodes 1241, frames 0.921M, mean epr 251.026
time 00h 55m 39s, episodes 1246, frames 0.924M, mean epr 250.867
time 00h 55m 49s, episodes 1247, frames 0.926M, mean epr 250.249
time 00h 55m 59s, episodes 1252, frames 0.929M, mean epr 248.877
time 00h 56m 10s, episodes 1257, frames 0.932M, mean epr 251.078
time 00h 56m 20s, episodes 1260, frames 0.935M, mean epr 252.771
time 00h 56m 31s, episodes 1262, frames 0.938M, mean epr 252.329
time 00h 56m 41s, episodes 1269, frames 0.941M, mean epr 253.312
time 00h 56m 51s, episodes 1273, frames 0.943M, mean epr 252.219
time 00h 57m 01s, episodes 1276, frames 0.946M, mean epr 252.202
time 00h 57m 12s, episodes 1279, frames 0.949M, mean epr 251.585
time 00h 57m 22s, episodes 1284, frames 0.952M, mean epr 250.792
time 00h 57m 32s, episodes 1288, frames 0.955M, mean epr 251.673
time 00h 57m 42s, episodes 1292, frames 0.958M, mean epr 250.640
time 00h 57m 53s, episodes 1295, frames 0.961M, mean epr 248.811
time 00h 58m 03s, episodes 1300, frames 0.964M, mean epr 249.365
time 00h 58m 13s, episodes 1303, frames 0.966M, mean epr 251.949
time 00h 58m 24s, episodes 1307, frames 0.969M, mean epr 251.741
time 00h 58m 34s, episodes 1311, frames 0.972M, mean epr 255.281
time 00h 58m 45s, episodes 1314, frames 0.975M, mean epr 255.182
time 00h 58m 55s, episodes 1316, frames 0.978M, mean epr 256.171
time 00h 59m 05s, episodes 1322, frames 0.981M, mean epr 255.745
time 00h 59m 15s, episodes 1326, frames 0.984M, mean epr 256.843
time 00h 59m 26s, episodes 1332, frames 0.987M, mean epr 256.802
time 00h 59m 36s, episodes 1333, frames 0.989M, mean epr 256.334
time 00h 59m 46s, episodes 1336, frames 0.992M, mean epr 256.002
time 00h 59m 57s, episodes 1341, frames 0.995M, mean epr 258.883
time 01h 00m 07s, episodes 1346, frames 0.998M, mean epr 260.396

	1M frames: saved model

time 01h 00m 17s, episodes 1348, frames 1.001M, mean epr 259.181
time 01h 00m 28s, episodes 1352, frames 1.004M, mean epr 257.644
time 01h 00m 38s, episodes 1355, frames 1.007M, mean epr 259.774
time 01h 00m 48s, episodes 1360, frames 1.009M, mean epr 259.576
time 01h 00m 59s, episodes 1364, frames 1.012M, mean epr 260.086
time 01h 01m 09s, episodes 1368, frames 1.015M, mean epr 259.755
time 01h 01m 20s, episodes 1369, frames 1.018M, mean epr 259.468
time 01h 01m 30s, episodes 1374, frames 1.021M, mean epr 258.690
time 01h 01m 40s, episodes 1377, frames 1.024M, mean epr 259.337
time 01h 01m 50s, episodes 1382, frames 1.027M, mean epr 260.415
time 01h 02m 01s, episodes 1385, frames 1.029M, mean epr 259.759
time 01h 02m 11s, episodes 1390, frames 1.032M, mean epr 260.623
time 01h 02m 21s, episodes 1395, frames 1.035M, mean epr 260.042
time 01h 02m 31s, episodes 1398, frames 1.038M, mean epr 262.514
time 01h 02m 42s, episodes 1401, frames 1.041M, mean epr 260.963
time 01h 02m 52s, episodes 1405, frames 1.044M, mean epr 260.701
time 01h 03m 02s, episodes 1409, frames 1.046M, mean epr 262.335
time 01h 03m 12s, episodes 1415, frames 1.049M, mean epr 263.356
time 01h 03m 22s, episodes 1418, frames 1.052M, mean epr 262.193
time 01h 03m 33s, episodes 1421, frames 1.055M, mean epr 261.269
time 01h 03m 43s, episodes 1424, frames 1.058M, mean epr 259.536
time 01h 03m 53s, episodes 1430, frames 1.061M, mean epr 261.621
time 01h 04m 04s, episodes 1433, frames 1.063M, mean epr 262.375
time 01h 04m 14s, episodes 1436, frames 1.066M, mean epr 261.863
time 01h 04m 25s, episodes 1436, frames 1.069M, mean epr 261.863
time 01h 04m 35s, episodes 1441, frames 1.072M, mean epr 262.395
time 01h 04m 45s, episodes 1451, frames 1.075M, mean epr 265.196
time 01h 04m 55s, episodes 1451, frames 1.077M, mean epr 265.196
time 01h 05m 06s, episodes 1451, frames 1.080M, mean epr 265.196
time 01h 05m 17s, episodes 1458, frames 1.083M, mean epr 263.521
time 01h 05m 27s, episodes 1463, frames 1.086M, mean epr 262.967
time 01h 05m 37s, episodes 1466, frames 1.089M, mean epr 265.132
time 01h 05m 48s, episodes 1471, frames 1.092M, mean epr 262.476
time 01h 05m 58s, episodes 1477, frames 1.095M, mean epr 261.910
time 01h 06m 09s, episodes 1481, frames 1.098M, mean epr 261.282
time 01h 06m 19s, episodes 1484, frames 1.100M, mean epr 258.308
time 01h 06m 29s, episodes 1487, frames 1.103M, mean epr 258.755
time 01h 06m 40s, episodes 1490, frames 1.106M, mean epr 257.305
time 01h 06m 50s, episodes 1497, frames 1.109M, mean epr 258.393
time 01h 07m 01s, episodes 1499, frames 1.112M, mean epr 258.467
time 01h 07m 11s, episodes 1502, frames 1.115M, mean epr 257.651
time 01h 07m 21s, episodes 1506, frames 1.118M, mean epr 258.266
time 01h 07m 32s, episodes 1511, frames 1.120M, mean epr 259.847
time 01h 07m 42s, episodes 1514, frames 1.123M, mean epr 259.204
time 01h 07m 52s, episodes 1518, frames 1.126M, mean epr 257.473
time 01h 08m 02s, episodes 1523, frames 1.129M, mean epr 259.027
time 01h 08m 12s, episodes 1525, frames 1.132M, mean epr 259.712
time 01h 08m 23s, episodes 1532, frames 1.134M, mean epr 258.381
time 01h 08m 33s, episodes 1532, frames 1.137M, mean epr 258.381
time 01h 08m 43s, episodes 1539, frames 1.140M, mean epr 255.488
time 01h 08m 54s, episodes 1542, frames 1.143M, mean epr 256.601
time 01h 09m 04s, episodes 1544, frames 1.146M, mean epr 255.257
time 01h 09m 14s, episodes 1549, frames 1.148M, mean epr 258.420
time 01h 09m 24s, episodes 1555, frames 1.151M, mean epr 255.824
time 01h 09m 34s, episodes 1557, frames 1.154M, mean epr 255.748
time 01h 09m 45s, episodes 1558, frames 1.157M, mean epr 256.550
